theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,x,y,z,rx,ry,rz
-2.6655936572907475,-1.6331367666822478,-2.774249073861835,2.6937845404973384,-2.6655931239104476,-2.665593798576367,-0.10943135333460866,0.02363741024047844,-0.039354668548968005,1.5142346193440948,1.3827160424548965,-0.24245026405159498
-2.5386606207820694,-1.5062037301735698,-2.647316037353157,2.8207175770060164,-2.5386600874017695,-2.538660762067689,-0.20876783096262044,-0.048006759016659475,-0.09772444544976265,1.4525349770430367,1.6416198054921796,-0.4675142730674298
-2.4117275842733896,-1.379270693664889,-2.5203830008444754,2.9476506135146963,-2.4117270508930897,-2.4117277255590093,-0.3120090886488251,-0.16098518827434638,-0.11123474693497674,1.3529988460669882,1.7979796949325388,-0.767713694234209
-2.2847945477647116,-1.252337657156211,-2.3934499643357974,3.0745836500233743,-2.2847940143844117,-2.2847946890503312,-0.3959855726458176,-0.30634443909763776,-0.07031024626221216,1.2090407308747484,1.820841183764259,-1.110762918269108
-2.1578615112560335,-1.125404620647533,-2.2665169278271193,-3.081668620647534,-2.1578609778757336,-2.157861652541654,-0.4418491494391926,-0.4647464914813476,0.02735544180785087,1.0224968746577918,1.6959494103249693,-1.4419501346646328
-2.0309284747473555,-0.998471584138855,-2.1395838913184413,-2.954735584138856,-2.0309279413670556,-2.030928616032976,-0.44007863624176297,-0.6104595651890209,0.17629711041588558,0.805021182818966,1.43621044935926,-1.7000243708409124
-1.9039954382386775,-0.8715385476301769,-2.0126508548097632,-2.827802547630178,-1.9039949048583775,-1.903995579524298,-0.39299707430571496,-0.7172167308052486,0.36410740459455637,0.5739771935815492,1.0789550004736188,-1.8387322276836982
-1.7770624017299976,-0.7446055111214989,-1.8857178183010852,-2.700869511121498,-1.7770618683496977,-1.7770625430156182,-0.3141650535530147,-0.7643207147550708,0.5733947768838512,0.3454210524637403,0.6709974715139355,-1.8394227822166105
-1.6501293652213196,-0.6176724746128208,-1.7587847817924072,-2.57393647461282,-1.6501288318410197,-1.6501295065069401,-0.2249531418201341,-0.7413441007191982,0.7844439496511804,0.12913004988689103,0.2529662827653784,-1.7087024343555293
-1.5231963287126398,-0.4907394381041392,-1.6318517452837256,-2.44700343810414,-1.5231957953323398,-1.5231964699982603,-0.14938823031886786,-0.6502552338659603,0.9780337057329976,-0.07230941509593405,-0.14822741447110313,-1.467744296053431
-1.3962632922039617,-0.3638064015954612,-1.5049187087750475,-2.320070401595462,-1.3962627588236618,-1.3962634334895832,-0.10876476836510843,-0.50460804887279,1.137874231800687,-0.26188283232642395,-0.5189191903029109,-1.1421761893026476
-1.2693302556952837,-0.23687336508678314,-1.3779856722663695,-2.193137365086784,-1.2693297223149838,-1.269330396980905,-0.11741382624378496,-0.32628404343595335,1.252252739246543,-0.4461775951587281,-0.8546235114645763,-0.7563312131820097
-1.1423972191866056,-0.1099403285781051,-1.2510526357576914,-2.066204328578106,-1.1423966858063057,-1.142397360472227,-0.18050885438458053,-0.14088658612267288,1.3146860147365773,-0.6341914460843092,-1.155737195513512,-0.3313923427087654
-1.0154641826779276,0.016992707930572948,-1.1241195992490134,-1.939271292069428,-1.0154636492976277,-1.015464323963549,-0.294072828300042,0.026914443718983803,1.3236175387051048,-0.8371453945520098,-1.424182889553643,0.1141416439827354
-0.8885311461692478,0.143925744439251,-0.9971865627403353,-1.8123382555607481,-0.8885306127889478,-0.8885312874548674,-0.4467032506715641,0.15702191825331122,1.2814057002953367,-1.0692239954701197,-1.660809232618117,0.5627147116871256
-0.7615981096605697,0.27085878094792903,-0.8702535262316573,-1.68540521905207,-0.7615975762802698,-0.7615982509461894,-0.6221640951090462,0.23599293576619346,1.1929792809822992,-1.3491881151762388,-1.8627515372544043,0.994868707256215
-0.6346650731518899,0.39779181745661063,-0.7433204897229757,-1.5584721825433903,-0.63466453977159,-0.6346652144375113,-0.8019948215283839,0.25760796134109065,1.064559585660297,-1.7027586239190071,-2.0194384825036344,1.3845046572835842
